,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
366,367,Clar. Weatherspoon,HOU,34,40,22,18,13.1,3.1,1.2,2.9,41.2,0.0,0.0,0.0,0.7,0.9,82.9,0.9,2.2,3.1,0.4,0.4,0.2,0.2,1.9,8.1,1,0,1.4
367,368,Brandon Hunter,ORL,24,31,10,21,7.0,3.1,1.2,2.4,50.7,0.0,0.0,0.0,0.7,1.3,53.8,0.8,1.4,2.2,0.1,0.7,0.1,0.2,1.4,6.2,1,0,-0.6
368,369,Ansu Sesay,GSW,28,16,5,11,8.0,3.1,1.1,2.6,40.5,0.1,0.5,25.0,0.8,1.5,54.2,1.1,1.3,2.4,0.8,0.5,0.1,0.2,1.0,7.5,0,0,-1.1
369,369,Cory Alexander,CHA,32,16,1,15,12.4,3.1,1.0,3.1,32.7,0.5,1.2,42.1,0.6,0.8,75.0,0.5,1.3,1.8,2.3,1.2,0.6,0.1,1.8,9.4,0,0,-3.8
370,371,Antonio Burks,MEM,25,24,10,14,9.1,3.0,1.2,2.5,46.7,0.1,0.5,27.3,0.6,0.8,73.7,0.0,0.5,0.5,1.2,0.5,0.5,0.0,1.0,6.6,0,0,-1.4
371,372,Bernard Robinson,CHA,24,31,6,25,10.6,3.0,1.2,2.6,44.4,0.1,0.3,37.5,0.6,0.8,69.2,0.5,1.1,1.5,1.0,0.6,0.4,0.1,1.4,7.1,0,0,-3.2
372,372,Elden Campbell,DET,36,40,23,17,9.8,3.0,1.0,3.1,31.7,0.0,0.1,0.0,1.1,1.4,76.4,0.7,1.6,2.3,0.5,0.7,0.2,0.2,1.4,6.9,0,0,-0.6
373,372,Kevin Willis,ATL,42,29,4,25,11.9,3.0,1.2,3.1,38.9,0.0,0.1,0.0,0.6,0.8,73.9,1.0,1.6,2.6,0.3,0.5,0.3,0.2,1.8,7.6,0,0,-3.7
374,372,Smush Parker,PHX,24,16,9,7,8.7,3.0,1.1,2.7,41.9,0.2,0.8,23.1,0.6,0.8,69.2,0.3,0.5,0.8,0.9,1.2,0.3,0.0,1.0,5.1,0,0,-4.9
375,376,Curtis Borchardt,UTA,24,67,22,45,12.8,3.0,1.1,2.6,43.0,0.0,0.0,0.0,0.8,1.1,73.2,1.3,2.1,3.3,0.7,0.8,0.1,0.5,2.4,9.2,0,0,-2.0
376,377,Ryan Humphrey,MEM,25,35,21,14,9.1,2.9,1.2,2.9,40.8,0.0,0.1,0.0,0.5,1.1,48.6,1.4,1.1,2.5,0.2,0.7,0.3,0.0,1.0,6.4,0,0,-0.8
377,378,Kevin Martin,SAC,22,45,28,17,10.2,2.9,1.0,2.6,38.5,0.1,0.6,20.0,0.8,1.2,65.5,0.6,0.6,1.3,0.5,0.5,0.4,0.1,0.8,5.9,0,0,0.4
378,379,Luke Jackson,CLE,23,10,5,5,4.3,2.9,1.0,2.7,37.0,0.4,0.6,66.7,0.5,0.6,83.3,0.2,0.4,0.6,0.3,0.2,0.0,0.0,0.4,3.9,0,0,-1.8
379,380,Sasha Vujacic,LAL,21,35,12,23,11.5,2.9,0.9,3.3,28.2,0.5,1.8,27.0,0.5,0.5,94.7,0.4,1.4,1.8,1.5,0.4,0.3,0.1,1.2,8.0,0,0,0.4
380,381,Horace Jenkins,DET,30,15,11,4,6.8,2.8,1.0,3.0,33.3,0.0,0.6,0.0,0.8,0.9,92.3,0.2,0.4,0.6,0.6,0.5,0.3,0.1,0.4,5.2,0,0,-1.1
381,382,Josh Davis,PHI,24,42,19,23,7.6,2.8,1.0,2.6,37.8,0.5,1.3,35.8,0.3,0.4,82.4,0.7,1.2,1.9,0.3,0.4,0.2,0.1,1.1,6.0,0,0,0.8
382,383,Anthony Carter,MIN,30,66,36,30,10.8,2.7,1.1,2.7,40.7,0.0,0.3,11.8,0.5,0.8,68.6,0.2,0.9,1.0,2.4,0.9,0.5,0.3,1.3,9.1,0,0,0.0
383,384,Shawn Bradley,DAL,33,77,55,22,11.4,2.7,1.1,2.4,45.2,0.0,0.0,0.0,0.6,0.8,68.3,0.9,1.9,2.8,0.2,0.4,0.3,0.8,2.0,9.4,0,0,2.5
384,385,Corsley Edwards,NOH,26,10,0,10,11.0,2.7,1.0,3.1,32.3,0.0,0.0,0.0,0.7,1.2,58.3,1.2,1.3,2.5,0.3,0.2,0.3,0.4,1.9,8.1,0,0,-3.1
385,386,Donnell Harvey,NJN,24,3,2,1,5.4,2.7,0.7,0.7,100.0,0.0,0.0,0.0,1.3,1.3,100.0,0.7,1.7,2.3,0.3,0.3,0.3,0.3,0.7,7.6,0,0,1.3
386,387,Mario Kasun,ORL,25,45,19,26,7.8,2.6,1.0,2.2,48.0,0.0,0.0,0.0,0.5,1.0,55.8,1.2,1.7,2.8,0.2,0.6,0.2,0.3,1.9,7.1,0,0,-0.5
387,388,John Thomas,MIN,29,44,24,20,11.8,2.5,1.0,2.0,48.8,0.0,0.0,0.0,0.6,1.0,58.7,0.9,1.3,2.2,0.4,0.4,0.3,0.3,1.9,7.2,0,0,0.8
388,389,Jake Tsakalidis,MEM,26,31,19,12,9.1,2.5,1.0,2.1,50.0,0.0,0.0,0.0,0.5,0.6,77.8,0.7,1.1,1.8,0.3,0.4,0.1,0.5,1.4,6.6,0,0,0.3
389,390,Tony Bobbitt,LAL,25,2,0,2,6.0,2.5,1.0,2.5,40.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,4.3,0,0,-0.5
390,391,Kendrick Perkins,BOS,20,60,31,29,9.0,2.5,0.9,2.0,47.1,0.0,0.0,0.0,0.6,1.0,63.8,0.9,2.1,2.9,0.4,0.7,0.2,0.6,1.6,8.1,0,0,0.0
391,392,Jahidi White,CHA,29,17,4,13,7.8,2.5,0.8,1.8,45.2,0.0,0.0,0.0,0.8,2.4,35.0,0.6,1.4,2.0,0.1,0.6,0.1,0.7,1.8,6.8,0,0,0.6
392,393,Calvin Booth,MIL,29,51,25,26,8.9,2.4,1.0,2.1,45.4,0.0,0.0,0.0,0.5,0.6,81.3,0.6,1.5,2.1,0.2,0.3,0.3,0.5,1.5,7.4,0,0,-1.4
393,394,Tremaine Fowlkes,IND,29,8,2,6,6.4,2.4,1.1,2.1,52.9,0.1,0.4,33.3,0.0,0.3,0.0,0.4,0.6,1.0,0.0,0.6,0.3,0.0,0.9,3.7,0,0,-1.3
394,395,Moochie Norris,HOU,31,38,17,21,9.4,2.4,0.9,2.9,32.1,0.0,0.3,0.0,0.5,0.6,83.3,0.3,0.9,1.2,1.0,0.7,0.5,0.1,1.2,6.2,0,0,-0.8
395,396,James Thomas,ATL,24,11,2,9,10.3,2.4,1.1,1.8,60.0,0.0,0.0,0.0,0.2,0.5,33.3,1.5,1.8,3.4,0.4,0.6,0.4,0.4,1.2,8.5,0,0,-4.7
396,397,Dorell Wright,MIA,19,3,3,0,9.2,2.3,1.0,3.7,27.3,0.0,1.3,0.0,0.3,0.3,100.0,0.0,0.3,0.3,1.0,1.0,1.3,0.0,0.7,7.2,0,0,-2.3
397,398,Mark Jones,ORL,30,10,2,8,11.5,2.3,0.9,3.1,29.0,0.0,0.4,0.0,0.5,1.0,50.0,0.6,0.7,1.3,0.6,0.3,0.5,0.2,1.6,6.6,0,0,0.5
398,399,Pape Sow,TOR,23,27,11,16,9.3,2.3,0.9,2.1,39.7,0.0,0.0,0.0,0.6,1.0,59.3,0.7,1.4,2.1,0.1,0.4,0.4,0.1,1.7,6.3,0,0,0.0
399,400,Vlade Divac,LAL,37,15,7,8,8.7,2.3,0.9,2.1,41.9,0.0,0.0,0.0,0.5,0.8,66.7,1.2,0.9,2.1,1.3,0.9,0.3,0.1,1.7,6.8,0,0,-1.9
400,401,Aaron McKie,PHI,32,68,35,33,16.6,2.2,0.9,2.1,43.0,0.3,0.9,32.3,0.1,0.2,62.5,0.3,2.2,2.5,1.5,0.5,0.7,0.3,1.7,10.0,0,0,0.2
401,402,Adrian Griffin,CHI,30,69,38,31,9.5,2.2,0.8,2.3,36.0,0.0,0.1,22.2,0.5,0.6,75.0,0.8,1.4,2.1,0.8,0.4,0.6,0.1,1.1,7.5,0,0,0.6
402,403,Luis Flores,DEN,24,16,3,13,4.6,2.2,0.9,1.8,48.3,0.3,0.6,50.0,0.1,0.1,100.0,0.1,0.1,0.2,0.7,0.7,0.1,0.0,0.6,3.1,0,0,1.4
403,404,Wang Zhi-zhi,MIA,27,20,13,7,4.5,2.2,0.9,1.8,47.2,0.1,0.2,66.7,0.4,0.6,58.3,0.3,0.6,0.9,0.3,0.3,0.2,0.1,0.5,4.1,0,0,-0.7
404,405,Mark Madsen,MIN,29,41,23,18,14.7,2.1,0.8,1.6,51.5,0.0,0.0,0.0,0.5,1.0,50.0,1.5,1.6,3.1,0.4,0.6,0.2,0.3,2.5,7.5,0,0,1.7
405,406,Jake Voskuhl,PHX,27,38,29,9,9.5,2.1,0.7,1.6,45.8,0.0,0.0,0.0,0.7,1.0,68.4,0.8,1.6,2.4,0.4,0.5,0.1,0.3,1.6,6.3,0,0,1.4
406,407,Michael Stewart,ATL,30,12,2,10,11.9,2.1,0.9,1.8,52.4,0.0,0.0,0.0,0.3,0.6,42.9,1.8,1.6,3.3,0.4,0.5,0.5,0.4,2.7,9.0,0,0,-3.3
407,408,Anthony Miller,ATL,33,2,0,2,4.9,2.0,1.0,1.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,4.4,0,0,1.0
408,408,Britton Johnsen,IND,25,6,2,4,14.0,2.0,1.0,3.7,27.3,0.0,0.7,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.7,0.5,0.2,0.0,1.7,5.0,0,0,-5.2
409,408,Daniel Santiago,MIL,29,11,5,6,9.5,2.0,0.6,1.9,33.3,0.0,0.0,0.0,0.7,1.0,72.7,0.5,1.2,1.7,0.1,0.4,0.3,0.4,2.5,5.8,0,0,-3.3
410,408,Jermaine Jackson,NYK,29,21,8,13,10.7,2.0,0.8,1.6,51.5,0.0,0.1,0.0,0.4,0.6,61.5,0.1,1.0,1.1,1.1,0.5,0.3,0.0,1.2,5.7,0,0,-2.6
411,412,Reece Gaines,MIL,24,21,10,11,8.6,2.0,0.8,2.4,34.0,0.2,0.7,28.6,0.1,0.2,75.0,0.0,0.6,0.7,0.3,0.3,0.2,0.0,0.8,3.8,0,0,-3.1
412,413,Michael Bradley,PHI,26,18,11,7,6.4,1.8,0.8,1.3,62.5,0.0,0.1,0.0,0.2,0.4,37.5,0.4,1.1,1.6,0.3,0.3,0.1,0.1,0.7,4.3,0,0,0.6
413,413,Peter John Ramos,WAS,20,6,1,5,3.3,1.8,0.8,1.7,50.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.5,0.7,0.0,0.5,0.0,0.2,0.7,2.6,0,0,-0.5
414,415,Mamadou N'diaye,LAC,30,11,8,3,6.6,1.8,0.7,1.8,40.0,0.0,0.1,0.0,0.4,0.6,57.1,0.8,0.8,1.6,0.1,0.0,0.1,0.5,1.8,5.6,0,0,-2.5
415,416,Darko Milicic,DET,20,37,26,11,6.8,1.8,0.7,2.1,32.9,0.0,0.0,0.0,0.5,0.6,70.8,0.1,1.1,1.2,0.2,0.4,0.1,0.5,0.8,4.6,0,0,0.1
416,417,Derrick Coleman,DET,38,5,2,3,9.9,1.8,0.6,2.8,21.4,0.0,0.4,0.0,0.6,0.6,100.0,0.6,2.4,3.0,0.0,0.4,0.0,0.0,1.2,5.0,0,0,-3.8
417,418,Justin Reed,BOS,23,23,9,14,5.0,1.8,0.7,1.3,51.7,0.0,0.1,0.0,0.5,0.7,73.3,0.3,0.3,0.7,0.4,0.2,0.1,0.0,0.5,3.6,0,0,0.6
418,419,Rod Strickland,HOU,38,16,12,4,12.3,1.8,0.6,2.7,20.9,0.1,0.1,50.0,0.6,0.6,90.0,0.2,1.5,1.7,2.4,1.0,0.2,0.1,0.9,7.4,0,0,0.8
419,419,Yuta Tabuse,PHX,24,4,4,0,4.3,1.8,0.3,1.5,16.7,0.3,0.3,100.0,1.0,1.0,100.0,0.5,0.5,1.0,0.8,0.3,0.0,0.0,0.3,3.8,0,0,-0.5
420,421,Aaron Williams,TOR,33,42,13,29,7.4,1.7,0.7,1.5,46.0,0.0,0.0,0.0,0.4,0.4,88.2,0.4,1.0,1.4,0.2,0.4,0.1,0.2,1.7,4.3,0,0,-3.2
421,422,Scott Williams,CLE,37,19,10,9,8.0,1.7,0.6,2.2,29.3,0.0,0.1,0.0,0.5,0.6,81.8,0.8,0.8,1.6,0.4,0.3,0.2,0.3,1.6,5.6,0,0,-1.6
422,423,Jamison Brewer,NYK,24,18,4,14,10.0,1.7,0.6,2.1,29.7,0.2,0.8,20.0,0.3,0.7,46.2,0.3,0.9,1.2,0.7,0.7,0.4,0.1,0.6,5.0,0,0,-3.6
423,424,Samaki Walker,WAS,29,14,7,7,9.7,1.7,0.8,2.2,35.5,0.0,0.0,0.0,0.1,0.2,66.7,0.6,0.7,1.3,0.3,0.6,0.2,0.5,1.8,5.3,0,0,-1.2
424,425,Mike Wilks,SAS,26,48,40,8,5.6,1.7,0.7,1.6,41.6,0.1,0.3,31.3,0.3,0.3,75.0,0.1,0.4,0.5,0.7,0.3,0.3,0.0,0.5,4.0,0,0,-1.6
425,426,Ryan Bowen,HOU,29,66,46,20,8.8,1.7,0.7,1.7,42.3,0.0,0.1,50.0,0.2,0.3,66.7,0.3,0.8,1.2,0.3,0.1,0.3,0.1,0.9,4.6,0,0,0.7
426,427,Michael Curry,IND,36,18,10,8,14.0,1.7,0.7,1.6,44.8,0.0,0.0,0.0,0.2,0.4,50.0,0.4,1.1,1.5,0.8,0.3,0.3,0.2,2.2,5.9,0,0,-4.0
427,428,Ervin Johnson,MIN,37,46,27,19,8.9,1.6,0.6,1.2,51.9,0.0,0.0,100.0,0.3,0.5,64.0,0.9,1.5,2.5,0.1,0.4,0.2,0.3,1.9,5.6,0,0,-1.5
428,429,Aleksandar Radojevic,UTA,28,12,1,11,10.7,1.6,0.5,1.6,31.6,0.0,0.0,0.0,0.6,0.8,70.0,0.8,1.6,2.3,0.5,1.3,0.0,0.2,2.7,4.4,0,0,-1.2
429,430,Greg Ostertag,SAC,32,56,34,22,9.9,1.6,0.7,1.5,44.0,0.0,0.0,0.0,0.2,0.7,34.2,1.0,2.0,3.0,0.7,0.4,0.1,0.7,1.6,8.2,0,0,1.3
430,431,Jelani McCoy,ATL,27,10,1,9,8.6,1.5,0.7,1.3,53.8,0.0,0.0,0.0,0.1,0.5,20.0,0.7,1.4,2.1,0.0,0.6,0.3,0.8,2.4,6.7,0,0,0.0
431,431,Kedrick Brown,PHI,24,8,5,3,6.8,1.5,0.3,0.8,33.3,0.0,0.4,0.0,1.0,1.3,80.0,0.1,1.3,1.4,0.5,0.6,0.4,0.1,0.5,4.8,0,0,-3.8
432,431,Lonny Baxter,NOH,26,4,1,3,9.0,1.5,0.8,2.8,27.3,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.5,2.9,0,0,-4.8
433,434,Nikoloz Tskitishvili,GSW,22,35,19,16,6.1,1.4,0.6,2.1,29.7,0.1,0.5,11.8,0.1,0.2,57.1,0.3,0.8,1.2,0.3,0.5,0.2,0.3,0.9,4.3,0,0,-0.9
434,435,Michael Ruffin,WAS,28,79,44,35,15.9,1.4,0.5,1.3,41.4,0.0,0.0,0.0,0.4,0.8,43.3,2.0,2.2,4.2,0.8,0.6,0.5,0.5,2.4,10.3,0,0,-0.8
435,436,Jerome Moiso,CLE,27,20,7,13,5.9,1.4,0.5,0.9,50.0,0.0,0.1,0.0,0.5,0.7,76.9,0.5,1.4,1.9,0.1,0.4,0.2,0.3,0.7,4.7,0,0,-1.6
436,437,Ha Ha,POR,19,19,4,15,5.3,1.4,0.5,1.2,43.5,0.0,0.0,0.0,0.3,0.6,54.5,0.3,0.6,0.9,0.1,0.6,0.1,0.3,1.1,3.0,0,0,-0.6
437,438,Geno Carlisle,POR,28,6,2,4,2.6,1.3,0.3,0.5,66.7,0.0,0.0,0.0,0.7,1.0,66.7,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,1.6,0,0,-1.2
438,438,Paul Shirley,PHX,27,9,8,1,3.3,1.3,0.6,1.2,45.5,0.0,0.0,0.0,0.2,0.4,50.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.3,2.0,0,0,-4.0
439,440,Vin Baker,HOU,33,27,10,17,7.5,1.3,0.5,1.6,31.0,0.0,0.0,0.0,0.3,0.6,52.9,0.6,0.8,1.4,0.4,0.6,0.1,0.1,1.4,3.6,0,0,-2.6
440,441,Bruno Sundov,NYK,25,21,8,13,3.3,1.2,0.5,1.8,29.7,0.0,0.1,33.3,0.1,0.1,100.0,0.3,0.3,0.6,0.1,0.3,0.1,0.1,0.8,2.4,0,0,-0.8
441,442,Kaniel Dickens,NJN,26,11,5,6,5.0,1.2,0.4,1.3,28.6,0.3,0.8,33.3,0.2,0.2,100.0,0.3,0.5,0.8,0.1,0.2,0.2,0.1,0.5,2.9,0,0,-2.1
442,443,John Edwards,IND,23,25,13,12,5.3,1.2,0.4,1.2,36.7,0.0,0.0,0.0,0.3,0.6,50.0,0.3,0.4,0.8,0.1,0.3,0.1,0.2,0.5,2.8,0,0,-2.8
443,444,Andrew DeClercq,ORL,32,8,4,4,6.3,1.1,0.5,1.1,44.4,0.0,0.0,0.0,0.1,0.4,33.3,0.9,0.4,1.3,0.0,0.1,0.3,0.0,1.8,3.3,0,0,-2.0
444,445,Jared Reiner,CHI,23,19,8,11,6.9,1.1,0.5,1.6,33.3,0.0,0.0,0.0,0.1,0.2,25.0,0.7,1.3,2.0,0.1,0.5,0.2,0.4,1.8,4.7,0,0,-1.1
445,446,Kevin Ollie,PHI,32,26,12,14,6.2,1.1,0.4,1.2,35.5,0.0,0.0,0.0,0.2,0.3,66.7,0.1,0.6,0.7,0.7,0.2,0.2,0.0,0.6,3.4,0,0,0.2
446,447,DeSagana Diop,CLE,23,39,16,23,7.8,1.0,0.5,1.8,29.0,0.0,0.1,0.0,0.0,0.1,0.0,0.8,1.0,1.8,0.4,0.3,0.2,0.7,1.4,6.1,0,0,-0.9
447,448,DJ Mbenga,DAL,24,15,9,6,3.8,1.0,0.4,0.9,42.9,0.0,0.0,0.0,0.2,0.3,75.0,0.2,0.3,0.5,0.0,0.3,0.0,0.3,0.9,2.3,0,0,-2.5
448,449,Darvin Ham,DET,31,47,25,22,5.5,1.0,0.4,0.8,45.9,0.0,0.0,0.0,0.3,0.7,38.7,0.4,0.3,0.7,0.1,0.2,0.1,0.1,0.8,2.7,0,0,-1.8
449,450,Robert Swift,SEA,19,16,10,6,4.4,0.9,0.3,0.7,45.5,0.0,0.0,0.0,0.3,0.6,55.6,0.1,0.3,0.3,0.1,0.3,0.1,0.4,1.0,2.8,0,0,-2.1
450,451,Mateen Cleaves,SEA,27,14,9,5,4.6,0.9,0.4,1.0,35.7,0.0,0.1,0.0,0.2,0.3,75.0,0.1,0.3,0.4,0.5,0.1,0.1,0.0,0.1,2.5,0,0,-1.8
451,452,Awvee Storey,NJN,28,9,2,7,3.0,0.9,0.3,1.1,30.0,0.1,0.2,50.0,0.1,0.2,50.0,0.4,0.1,0.6,0.1,0.0,0.0,0.0,0.3,1.7,0,0,-1.4
452,453,Andre Emmett,MEM,22,8,5,3,3.2,0.9,0.3,0.8,33.3,0.0,0.0,0.0,0.4,0.6,60.0,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.5,1.1,0,0,-0.9
453,454,Torraye Braggs,HOU,29,7,6,1,3.2,0.9,0.4,1.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.7,0.0,0.3,0.0,0.0,0.6,2.6,0,0,-1.4
454,455,Bo Outlaw,PHX,34,39,29,10,5.5,0.7,0.3,0.9,35.3,0.0,0.0,0.0,0.1,0.2,55.6,0.4,0.9,1.4,0.3,0.2,0.2,0.3,0.7,4.1,0,0,-0.8
455,456,Frank Williams,CHI,25,9,6,3,7.8,0.7,0.3,2.2,15.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4,0.7,1.2,0.3,0.2,0.3,1.0,4.6,0,0,-2.6
456,457,Erik Daniels,SAC,23,21,14,7,3.4,0.6,0.3,0.9,33.3,0.0,0.1,50.0,0.0,0.0,0.0,0.3,0.5,0.9,0.2,0.3,0.1,0.0,0.3,1.9,0,0,-1.6
457,458,Kirk Penney,LAC,24,4,1,3,3.0,0.5,0.3,0.8,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.0,0.0,0.7,0,0,-0.3
458,459,Mark Pope,DEN,32,9,8,1,2.8,0.4,0.2,0.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.9,0.1,0.1,0.1,0.2,0.6,2.6,0,0,-1.3
459,460,Pavel Podkolzin,DAL,20,5,4,1,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,50.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.8,0.3,0,0,-0.6
460,461,Brandin Knight,HOU,23,1,0,1,2.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0,0,1.0
461,461,Ibrahim Kutluay,SEA,31,5,4,1,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,-0.2,0,0,-3.4
462,461,Linton Johnson,SAS,25,2,2,0,7.6,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.5,0.0,0.5,2.8,0,0,2.5
463,461,Maurice Baker,POR,25,5,1,4,3.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.2,0.0,0.6,1.2,0,0,1.8
